datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-03-26,41023,0.0,5 days,0.0
2020-03-27,41023,0.0,5 days,0.0
2020-03-28,41023,0.0,5 days,0.0
2020-03-29,41023,0.0,5 days,0.0
2020-03-30,41023,0.0,5 days,0.0
2020-03-31,41023,0.0,5 days,0.0
2020-04-01,41023,0.0,5 days,0.0
2020-04-02,41023,0.0,5 days,0.0
2020-04-03,41023,0.0,5 days,0.0
2020-04-04,41023,0.0,5 days,0.0
2020-04-05,41023,0.0,5 days,0.0
2020-04-06,41023,0.0,5 days,0.0
2020-04-07,41023,0.0,5 days,0.0
2020-04-08,41023,0.0,5 days,0.0
2020-04-09,41023,0.0,5 days,0.0
2020-04-10,41023,0.0,5 days,0.0
2020-04-11,41023,0.0,5 days,0.0
2020-04-12,41023,0.0,5 days,0.0
2020-04-13,41023,0.0,5 days,0.0
2020-04-14,41023,0.0,5 days,0.0
2020-04-15,41023,0.0,5 days,0.0
2020-04-16,41023,0.0,5 days,0.0
2020-04-17,41023,0.0,5 days,0.0
2020-04-18,41023,0.0,5 days,0.0
2020-04-19,41023,0.0,5 days,0.0
2020-04-20,41023,0.0,5 days,0.0
2020-04-21,41023,0.0,5 days,0.0
2020-04-22,41023,0.0,5 days,0.0
2020-04-23,41023,0.0,5 days,0.0
2020-04-24,41023,0.0,5 days,0.0
2020-04-25,41023,0.0,5 days,0.0
2020-04-26,41023,0.0,5 days,0.0
2020-04-27,41023,0.0,5 days,0.0
2020-04-28,41023,0.0,5 days,0.0
2020-04-29,41023,0.0,5 days,0.0
2020-04-30,41023,0.0,5 days,0.0
2020-05-01,41023,0.0,5 days,0.0
2020-05-02,41023,0.0,5 days,0.0
2020-05-03,41023,0.0,5 days,0.0
2020-05-04,41023,0.0,5 days,0.0
2020-05-05,41023,0.0,5 days,0.0
2020-05-06,41023,0.0,5 days,0.0
2020-05-07,41023,0.0,5 days,0.0
2020-05-08,41023,0.0,5 days,0.0
2020-05-09,41023,0.0,5 days,0.0
2020-05-10,41023,0.0,5 days,0.0
2020-05-11,41023,0.0,5 days,0.0
2020-05-12,41023,0.0,5 days,0.0
2020-05-13,41023,0.0,5 days,0.0
2020-05-14,41023,0.0,5 days,0.0
2020-05-15,41023,0.0,5 days,0.0
2020-05-16,41023,0.0,5 days,0.0
2020-05-17,41023,0.0,5 days,0.0
2020-05-18,41023,0.0,5 days,0.0
2020-05-19,41023,0.0,5 days,0.0
2020-05-20,41023,0.0,5 days,0.0
2020-05-21,41023,0.0,5 days,0.0
2020-05-22,41023,0.0,5 days,0.0
2020-05-23,41023,0.0,5 days,0.0
2020-05-24,41023,0.0,5 days,0.0
2020-05-25,41023,0.0,5 days,0.0
2020-05-26,41023,0.0,5 days,0.0
2020-05-27,41023,0.0,5 days,0.0
2020-05-28,41023,0.0,5 days,0.0
2020-05-29,41023,0.0,5 days,0.0
2020-05-30,41023,0.0,5 days,0.0
2020-05-31,41023,0.0,5 days,0.0
2020-06-01,41023,0.0,5 days,0.0
2020-06-02,41023,0.0,5 days,0.0
2020-06-03,41023,0.0,5 days,0.0
2020-06-04,41023,0.0,5 days,0.0
2020-06-05,41023,0.0,5 days,0.0
2020-06-06,41023,0.0,5 days,0.0
2020-06-07,41023,0.0,5 days,0.0
2020-06-08,41023,0.0,5 days,0.0
2020-06-09,41023,0.0,5 days,0.0
2020-06-10,41023,0.0,5 days,0.0
2020-06-11,41023,0.0,5 days,0.0
2020-06-12,41023,0.0,5 days,0.0
2020-06-13,41023,0.0,5 days,0.0
2020-06-14,41023,0.0,5 days,0.0
2020-06-15,41023,0.0,5 days,0.0
2020-06-16,41023,0.0,5 days,0.0
2020-06-17,41023,0.0,5 days,0.0
2020-06-18,41023,0.0,5 days,0.0
2020-06-19,41023,0.0,5 days,0.0
2020-06-20,41023,0.0,5 days,0.0
2020-06-21,41023,0.0,5 days,0.0
2020-06-22,41023,0.0,5 days,0.0
2020-06-23,41023,0.0,5 days,0.0
2020-06-24,41023,0.0,5 days,0.0
2020-06-25,41023,0.0,5 days,0.0
2020-06-26,41023,0.0,5 days,0.0
2020-06-27,41023,0.0,5 days,0.0
2020-06-28,41023,0.0,5 days,0.0
2020-06-29,41023,0.0,5 days,0.0
2020-06-30,41023,0.0,5 days,0.0
2020-07-01,41023,0.0,5 days,0.0
2020-07-02,41023,0.0,5 days,0.0
2020-07-03,41023,0.0,5 days,0.0
2020-07-04,41023,0.0,5 days,0.0
2020-07-05,41023,0.0,5 days,0.0
2020-07-06,41023,0.0,5 days,0.0
2020-07-07,41023,0.0,5 days,0.0
2020-07-08,41023,0.0,5 days,0.0
2020-07-09,41023,0.0,5 days,0.0
2020-07-10,41023,0.0,5 days,0.0
2020-07-11,41023,0.0,5 days,0.0
2020-07-12,41023,0.0,5 days,0.0
2020-07-13,41023,0.0,5 days,0.0
2020-07-14,41023,0.0,5 days,0.0
2020-07-15,41023,0.0,5 days,0.0
2020-07-16,41023,0.0,5 days,0.0
2020-07-17,41023,0.0,5 days,0.0
2020-07-18,41023,0.0,5 days,0.0
2020-07-19,41023,0.0,5 days,0.0
2020-07-20,41023,0.0,5 days,0.0
2020-07-21,41023,0.0,5 days,0.0
2020-07-22,41023,0.0,5 days,0.0
2020-07-23,41023,0.0,5 days,0.0
2020-07-24,41023,0.0,5 days,0.0
2020-07-25,41023,0.0,5 days,0.0
2020-07-26,41023,0.0,5 days,0.0
2020-07-27,41023,0.0,5 days,0.0
2020-07-28,41023,0.0,5 days,0.0
2020-07-29,41023,0.0,5 days,0.0
2020-07-30,41023,0.0,5 days,0.0
2020-07-31,41023,0.0,5 days,0.0
2020-08-01,41023,0.0,5 days,0.0
2020-08-02,41023,0.0,5 days,0.0
2020-08-03,41023,0.0,5 days,0.0
2020-08-04,41023,0.0,5 days,0.0
2020-08-05,41023,0.0,5 days,0.0
2020-08-06,41023,0.0,5 days,0.0
2020-08-07,41023,0.0,5 days,0.0
2020-08-08,41023,0.0,5 days,0.0
2020-08-09,41023,0.0,5 days,0.0
2020-08-10,41023,0.0,5 days,0.0
2020-08-11,41023,0.0,5 days,0.0
2020-08-12,41023,0.0,5 days,0.0
2020-08-13,41023,0.0,5 days,0.0
2020-08-14,41023,0.0,5 days,0.0
2020-08-15,41023,0.0,5 days,0.0
2020-08-16,41023,0.0,5 days,0.0
2020-08-17,41023,0.0,5 days,0.0
2020-08-18,41023,0.0,5 days,0.0
2020-08-19,41023,0.0,5 days,0.0
2020-08-20,41023,0.0,5 days,0.0
2020-08-21,41023,0.0,5 days,0.0
2020-08-22,41023,0.0,5 days,0.0
2020-08-23,41023,0.0,5 days,0.0
2020-08-24,41023,0.0,5 days,0.0
2020-08-25,41023,0.0,5 days,0.0
2020-08-26,41023,0.0,5 days,0.0
2020-08-27,41023,0.0,5 days,0.0
2020-08-28,41023,0.0,5 days,0.0
2020-08-29,41023,0.0,5 days,0.0
2020-08-30,41023,0.0,5 days,0.0
2020-08-31,41023,0.0,5 days,0.0
2020-09-01,41023,0.0,5 days,0.0
2020-09-02,41023,0.0,5 days,0.0
2020-09-03,41023,0.0,5 days,0.0
2020-09-04,41023,0.0,5 days,0.0
2020-09-05,41023,0.0,5 days,0.0
2020-09-06,41023,0.0,5 days,0.0
2020-09-07,41023,0.0,5 days,0.0
2020-09-08,41023,0.0,5 days,0.0
2020-09-09,41023,0.0,5 days,0.0
2020-09-10,41023,0.0,5 days,0.0
2020-09-11,41023,0.0,5 days,0.0
2020-09-12,41023,0.0,5 days,0.0
2020-09-13,41023,0.0,5 days,0.0
2020-09-14,41023,0.0,5 days,0.0
2020-09-15,41023,0.0,5 days,0.0
2020-09-16,41023,0.0,5 days,0.0
2020-09-17,41023,0.0,5 days,0.0
2020-09-18,41023,0.0,5 days,0.0
2020-09-19,41023,0.0,5 days,0.0
2020-09-20,41023,0.0,5 days,0.0
2020-09-21,41023,0.0,5 days,0.0
2020-09-22,41023,0.0,5 days,0.0
2020-09-23,41023,0.0,5 days,0.0
2020-09-24,41023,0.0,5 days,0.0
2020-09-25,41023,0.0,5 days,0.0
2020-09-26,41023,0.0,5 days,0.0
2020-09-27,41023,0.0,5 days,0.0
2020-09-28,41023,0.0,5 days,0.0
2020-09-29,41023,0.0,5 days,0.0
2020-09-30,41023,0.0,5 days,0.0
2020-10-01,41023,0.0,5 days,0.0
2020-10-02,41023,0.0,5 days,0.0
2020-10-03,41023,0.0,5 days,0.0
2020-10-04,41023,0.0,5 days,0.0
2020-10-05,41023,0.0,5 days,0.0
2020-10-06,41023,0.0,5 days,0.0
2020-10-07,41023,0.0,5 days,0.0
2020-10-08,41023,0.0,5 days,0.0
2020-10-09,41023,0.0,5 days,0.0
2020-10-10,41023,0.0,5 days,0.0
2020-10-11,41023,0.0,5 days,0.0
2020-10-12,41023,0.0,5 days,0.0
2020-10-13,41023,0.0,5 days,0.0
2020-10-14,41023,0.0,5 days,0.0
2020-10-15,41023,0.0,5 days,0.0
2020-10-16,41023,0.0,5 days,0.0
2020-10-17,41023,0.0,5 days,0.0
2020-10-18,41023,0.0,5 days,0.0
2020-10-19,41023,0.0,5 days,0.0
2020-10-20,41023,0.0,5 days,0.0
2020-10-21,41023,0.0,5 days,0.0
2020-10-22,41023,0.0,5 days,0.0
2020-10-23,41023,0.0,5 days,0.0
2020-10-24,41023,0.0,5 days,0.0
2020-10-25,41023,0.0,5 days,0.0
2020-10-26,41023,0.0,5 days,0.0
2020-10-27,41023,0.0,5 days,0.0
2020-10-28,41023,0.0,5 days,0.0
2020-10-29,41023,0.0,5 days,0.0
2020-10-30,41023,0.0,5 days,0.0
2020-10-31,41023,0.0,5 days,0.0
2020-11-01,41023,0.0,5 days,0.0
2020-11-02,41023,0.0,5 days,0.0
2020-11-03,41023,0.0,5 days,0.0
2020-11-04,41023,27.781636338380327,5 days,0.0
2020-11-05,41023,27.781636338380327,5 days,0.0
2020-11-06,41023,55.563272676760654,5 days,0.0
2020-11-07,41023,69.45409084595083,5 days,0.0
2020-11-08,41023,69.45409084595083,5 days,0.0
2020-01-26,41025,0.0,5 days,0.0
2020-01-27,41025,0.0,5 days,0.0
2020-01-28,41025,0.0,5 days,0.0
2020-01-29,41025,0.0,5 days,0.0
2020-01-30,41025,0.0,5 days,0.0
2020-01-31,41025,0.0,5 days,0.0
2020-02-01,41025,0.0,5 days,0.0
2020-02-02,41025,0.0,5 days,0.0
2020-02-03,41025,0.0,5 days,0.0
2020-02-04,41025,0.0,5 days,0.0
2020-02-05,41025,0.0,5 days,0.0
2020-02-06,41025,0.0,5 days,0.0
2020-02-07,41025,0.0,5 days,0.0
2020-02-08,41025,0.0,5 days,0.0
2020-02-09,41025,0.0,5 days,0.0
2020-02-10,41025,0.0,5 days,0.0
2020-02-11,41025,0.0,5 days,0.0
2020-02-12,41025,0.0,5 days,0.0
2020-02-13,41025,0.0,5 days,0.0
2020-02-14,41025,0.0,5 days,0.0
2020-02-15,41025,0.0,5 days,0.0
2020-02-16,41025,0.0,5 days,0.0
2020-02-17,41025,0.0,5 days,0.0
2020-02-18,41025,0.0,5 days,0.0
2020-02-19,41025,0.0,5 days,0.0
2020-02-20,41025,0.0,5 days,0.0
2020-02-21,41025,0.0,5 days,0.0
2020-02-22,41025,0.0,5 days,0.0
2020-02-23,41025,0.0,5 days,0.0
2020-02-24,41025,0.0,5 days,0.0
2020-02-25,41025,0.0,5 days,0.0
2020-02-26,41025,0.0,5 days,0.0
2020-02-27,41025,0.0,5 days,0.0
2020-02-28,41025,0.0,5 days,0.0
2020-02-29,41025,0.0,5 days,0.0
2020-03-01,41025,0.0,5 days,0.0
2020-03-02,41025,0.0,5 days,0.0
2020-03-03,41025,0.0,5 days,0.0
2020-03-04,41025,0.0,5 days,0.0
2020-03-05,41025,0.0,5 days,0.0
2020-03-06,41025,0.0,5 days,0.0
2020-03-07,41025,0.0,5 days,0.0
2020-03-08,41025,0.0,5 days,0.0
2020-03-09,41025,0.0,5 days,0.0
2020-03-10,41025,0.0,5 days,0.0
2020-03-11,41025,0.0,5 days,0.0
2020-03-12,41025,0.0,5 days,0.0
2020-03-13,41025,0.0,5 days,0.0
2020-03-14,41025,0.0,5 days,0.0
2020-03-15,41025,0.0,5 days,0.0
2020-03-16,41025,0.0,5 days,0.0
2020-03-17,41025,0.0,5 days,0.0
2020-03-18,41025,0.0,5 days,0.0
2020-03-19,41025,0.0,5 days,0.0
2020-03-20,41025,0.0,5 days,0.0
2020-03-21,41025,0.0,5 days,0.0
2020-03-22,41025,0.0,5 days,0.0
2020-03-23,41025,0.0,5 days,0.0
2020-03-24,41025,0.0,5 days,0.0
2020-03-25,41025,0.0,5 days,0.0
2020-03-26,41025,0.0,5 days,0.0
2020-03-27,41025,0.0,5 days,0.0
2020-03-28,41025,0.0,5 days,0.0
2020-03-29,41025,0.0,5 days,0.0
2020-03-30,41025,0.0,5 days,0.0
2020-03-31,41025,0.0,5 days,0.0
2020-04-01,41025,0.0,5 days,0.0
2020-04-02,41025,0.0,5 days,0.0
2020-04-03,41025,0.0,5 days,0.0
2020-04-04,41025,0.0,5 days,0.0
2020-04-05,41025,0.0,5 days,0.0
2020-04-06,41025,0.0,5 days,0.0
2020-04-07,41025,0.0,5 days,0.0
2020-04-08,41025,0.0,5 days,0.0
2020-04-09,41025,0.0,5 days,0.0
2020-04-10,41025,0.0,5 days,0.0
2020-04-11,41025,0.0,5 days,0.0
2020-04-12,41025,0.0,5 days,0.0
2020-04-13,41025,0.0,5 days,0.0
2020-04-14,41025,0.0,5 days,0.0
2020-04-15,41025,0.0,5 days,0.0
2020-04-16,41025,0.0,5 days,0.0
2020-04-17,41025,0.0,5 days,0.0
2020-04-18,41025,0.0,5 days,0.0
2020-04-19,41025,0.0,5 days,0.0
2020-04-20,41025,0.0,5 days,0.0
2020-04-21,41025,0.0,5 days,0.0
2020-04-22,41025,0.0,5 days,0.0
2020-04-23,41025,0.0,5 days,0.0
2020-04-24,41025,0.0,5 days,0.0
2020-04-25,41025,0.0,5 days,0.0
2020-04-26,41025,0.0,5 days,0.0
2020-04-27,41025,0.0,5 days,0.0
2020-04-28,41025,0.0,5 days,0.0
2020-04-29,41025,0.0,5 days,0.0
2020-04-30,41025,0.0,5 days,0.0
2020-05-01,41025,0.0,5 days,0.0
2020-05-02,41025,0.0,5 days,0.0
2020-05-03,41025,0.0,5 days,0.0
2020-05-04,41025,0.0,5 days,0.0
2020-05-05,41025,0.0,5 days,0.0
2020-05-06,41025,0.0,5 days,0.0
2020-05-07,41025,0.0,5 days,0.0
2020-05-08,41025,0.0,5 days,0.0
2020-05-09,41025,0.0,5 days,0.0
2020-05-10,41025,0.0,5 days,0.0
2020-05-11,41025,0.0,5 days,0.0
2020-05-12,41025,0.0,5 days,0.0
2020-05-13,41025,0.0,5 days,0.0
2020-05-14,41025,0.0,5 days,0.0
2020-05-15,41025,0.0,5 days,0.0
2020-05-16,41025,0.0,5 days,0.0
2020-05-17,41025,0.0,5 days,0.0
2020-05-18,41025,0.0,5 days,0.0
2020-05-19,41025,0.0,5 days,0.0
2020-05-20,41025,0.0,5 days,0.0
2020-05-21,41025,0.0,5 days,0.0
2020-05-22,41025,0.0,5 days,0.0
2020-05-23,41025,0.0,5 days,0.0
2020-05-24,41025,0.0,5 days,0.0
2020-05-25,41025,0.0,5 days,0.0
2020-05-26,41025,0.0,5 days,0.0
2020-05-27,41025,0.0,5 days,0.0
2020-05-28,41025,0.0,5 days,0.0
2020-05-29,41025,0.0,5 days,0.0
2020-05-30,41025,0.0,5 days,0.0
2020-05-31,41025,0.0,5 days,0.0
2020-06-01,41025,0.0,5 days,0.0
2020-06-02,41025,0.0,5 days,0.0
2020-06-03,41025,0.0,5 days,0.0
2020-06-04,41025,0.0,5 days,0.0
2020-06-05,41025,0.0,5 days,0.0
2020-06-06,41025,0.0,5 days,0.0
2020-06-07,41025,0.0,5 days,0.0
2020-06-08,41025,0.0,5 days,0.0
2020-06-09,41025,0.0,5 days,0.0
2020-06-10,41025,0.0,5 days,0.0
2020-06-11,41025,0.0,5 days,0.0
2020-06-12,41025,0.0,5 days,0.0
2020-06-13,41025,0.0,5 days,0.0
2020-06-14,41025,0.0,5 days,0.0
2020-06-15,41025,0.0,5 days,0.0
2020-06-16,41025,0.0,5 days,0.0
2020-06-17,41025,0.0,5 days,0.0
2020-06-18,41025,0.0,5 days,0.0
2020-06-19,41025,0.0,5 days,0.0
2020-06-20,41025,0.0,5 days,0.0
2020-06-21,41025,0.0,5 days,0.0
2020-06-22,41025,0.0,5 days,0.0
2020-06-23,41025,0.0,5 days,0.0
2020-06-24,41025,0.0,5 days,0.0
2020-06-25,41025,0.0,5 days,0.0
2020-06-26,41025,0.0,5 days,0.0
2020-06-27,41025,0.0,5 days,0.0
2020-06-28,41025,0.0,5 days,0.0
2020-06-29,41025,0.0,5 days,0.0
2020-06-30,41025,0.0,5 days,0.0
2020-07-01,41025,0.0,5 days,0.0
2020-07-02,41025,0.0,5 days,0.0
2020-07-03,41025,0.0,5 days,0.0
2020-07-04,41025,0.0,5 days,0.0
2020-07-05,41025,0.0,5 days,0.0
2020-07-06,41025,0.0,5 days,0.0
2020-07-07,41025,0.0,5 days,0.0
2020-07-08,41025,0.0,5 days,0.0
2020-07-09,41025,0.0,5 days,0.0
2020-07-10,41025,0.0,5 days,0.0
2020-07-11,41025,0.0,5 days,0.0
2020-07-12,41025,0.0,5 days,0.0
2020-07-13,41025,0.0,5 days,0.0
2020-07-14,41025,0.0,5 days,0.0
2020-07-15,41025,0.0,5 days,0.0
2020-07-16,41025,0.0,5 days,0.0
2020-07-17,41025,0.0,5 days,0.0
2020-07-18,41025,0.0,5 days,0.0
2020-07-19,41025,0.0,5 days,0.0
2020-07-20,41025,0.0,5 days,0.0
2020-07-21,41025,0.0,5 days,0.0
2020-07-22,41025,0.0,5 days,0.0
2020-07-23,41025,0.0,5 days,0.0
2020-07-24,41025,0.0,5 days,0.0
2020-07-25,41025,0.0,5 days,0.0
2020-07-26,41025,0.0,5 days,0.0
2020-07-27,41025,0.0,5 days,0.0
2020-07-28,41025,13.526308670363855,5 days,0.0
2020-07-29,41025,13.526308670363855,5 days,0.0
2020-07-30,41025,0.0,5 days,0.0
2020-07-31,41025,0.0,5 days,0.0
2020-08-01,41025,0.0,5 days,0.0
2020-08-02,41025,0.0,5 days,0.0
2020-08-03,41025,0.0,5 days,0.0
2020-08-04,41025,0.0,5 days,0.0
2020-08-05,41025,0.0,5 days,0.0
2020-08-06,41025,0.0,5 days,0.0
2020-08-07,41025,0.0,5 days,0.0
2020-08-08,41025,0.0,5 days,0.0
2020-08-09,41025,0.0,5 days,0.0
2020-08-10,41025,0.0,5 days,0.0
2020-08-11,41025,0.0,5 days,0.0
2020-08-12,41025,0.0,5 days,0.0
2020-08-13,41025,0.0,5 days,0.0
2020-08-14,41025,0.0,5 days,0.0
2020-08-15,41025,0.0,5 days,0.0
2020-08-16,41025,0.0,5 days,0.0
2020-08-17,41025,0.0,5 days,0.0
2020-08-18,41025,0.0,5 days,0.0
2020-08-19,41025,0.0,5 days,0.0
2020-08-20,41025,0.0,5 days,0.0
2020-08-21,41025,0.0,5 days,0.0
2020-08-22,41025,0.0,5 days,0.0
2020-08-23,41025,0.0,5 days,0.0
2020-08-24,41025,0.0,5 days,0.0
2020-08-25,41025,0.0,5 days,0.0
2020-08-26,41025,0.0,5 days,0.0
2020-08-27,41025,0.0,5 days,0.0
2020-08-28,41025,0.0,5 days,0.0
2020-08-29,41025,0.0,5 days,0.0
2020-08-30,41025,0.0,5 days,0.0
2020-08-31,41025,0.0,5 days,0.0
2020-09-01,41025,0.0,5 days,0.0
2020-09-02,41025,0.0,5 days,0.0
2020-09-03,41025,0.0,5 days,0.0
2020-09-04,41025,0.0,5 days,0.0
2020-09-05,41025,0.0,5 days,0.0
2020-09-06,41025,0.0,5 days,0.0
2020-09-07,41025,0.0,5 days,0.0
2020-09-08,41025,0.0,5 days,0.0
2020-09-09,41025,0.0,5 days,0.0
2020-09-10,41025,0.0,5 days,0.0
2020-09-11,41025,0.0,5 days,0.0
2020-09-12,41025,0.0,5 days,0.0
2020-09-13,41025,0.0,5 days,0.0
2020-09-14,41025,0.0,5 days,0.0
2020-09-15,41025,0.0,5 days,0.0
2020-09-16,41025,0.0,5 days,0.0
2020-09-17,41025,0.0,5 days,0.0
2020-09-18,41025,0.0,5 days,0.0
2020-09-19,41025,0.0,5 days,0.0
2020-09-20,41025,0.0,5 days,0.0
2020-09-21,41025,0.0,5 days,0.0
2020-09-22,41025,0.0,5 days,0.0
2020-09-23,41025,0.0,5 days,0.0
2020-09-24,41025,0.0,5 days,0.0
2020-09-25,41025,0.0,5 days,0.0
2020-09-26,41025,0.0,5 days,0.0
2020-09-27,41025,0.0,5 days,0.0
2020-09-28,41025,0.0,5 days,0.0
2020-09-29,41025,0.0,5 days,0.0
2020-09-30,41025,0.0,5 days,0.0
2020-10-01,41025,0.0,5 days,0.0
2020-10-02,41025,0.0,5 days,0.0
2020-10-03,41025,0.0,5 days,0.0
2020-10-04,41025,0.0,5 days,0.0
2020-10-05,41025,0.0,5 days,0.0
2020-10-06,41025,0.0,5 days,0.0
2020-10-07,41025,0.0,5 days,0.0
2020-10-08,41025,0.0,5 days,0.0
2020-10-09,41025,0.0,5 days,0.0
2020-10-10,41025,0.0,5 days,0.0
2020-10-11,41025,0.0,5 days,0.0
2020-10-12,41025,0.0,5 days,0.0
2020-10-13,41025,0.0,5 days,0.0
2020-10-14,41025,0.0,5 days,0.0
2020-10-15,41025,0.0,5 days,0.0
2020-10-16,41025,0.0,5 days,0.0
2020-10-17,41025,0.0,5 days,0.0
2020-10-18,41025,0.0,5 days,0.0
2020-10-19,41025,0.0,5 days,0.0
2020-10-20,41025,0.0,5 days,0.0
2020-10-21,41025,0.0,5 days,0.0
2020-10-22,41025,0.0,5 days,0.0
2020-10-23,41025,27.052617340727714,5 days,0.0
2020-10-24,41025,27.052617340727714,5 days,0.0
2020-10-25,41025,27.052617340727714,5 days,0.0
2020-10-26,41025,0.0,5 days,0.0
2020-10-27,41025,27.052617340727714,5 days,0.0
2020-10-28,41025,0.0,5 days,0.0
2020-10-29,41025,0.0,5 days,0.0
2020-10-30,41025,13.526308670363855,5 days,0.0
2020-10-31,41025,27.052617340727714,5 days,0.0
2020-11-01,41025,13.526308670363855,5 days,0.0
2020-11-02,41025,13.526308670363855,5 days,0.0
2020-11-03,41025,0.0,5 days,0.0
2020-11-04,41025,0.0,5 days,0.0
2020-11-05,41025,0.0,5 days,0.0
2020-11-06,41025,0.0,5 days,0.0
2020-11-07,41025,13.526308670363855,5 days,0.0
2020-11-08,41025,13.526308670363855,5 days,0.0
2020-01-26,41027,0.0,5 days,0.0
2020-01-27,41027,0.0,5 days,0.0
2020-01-28,41027,0.0,5 days,0.0
2020-01-29,41027,0.0,5 days,0.0
2020-01-30,41027,0.0,5 days,0.0
2020-01-31,41027,0.0,5 days,0.0
2020-02-01,41027,0.0,5 days,0.0
2020-02-02,41027,0.0,5 days,0.0
2020-02-03,41027,0.0,5 days,0.0
2020-02-04,41027,0.0,5 days,0.0
2020-02-05,41027,0.0,5 days,0.0
2020-02-06,41027,0.0,5 days,0.0
2020-02-07,41027,0.0,5 days,0.0
2020-02-08,41027,0.0,5 days,0.0
2020-02-09,41027,0.0,5 days,0.0
2020-02-10,41027,0.0,5 days,0.0
2020-02-11,41027,0.0,5 days,0.0
2020-02-12,41027,0.0,5 days,0.0
2020-02-13,41027,0.0,5 days,0.0
2020-02-14,41027,0.0,5 days,0.0
2020-02-15,41027,0.0,5 days,0.0
2020-02-16,41027,0.0,5 days,0.0
2020-02-17,41027,0.0,5 days,0.0
2020-02-18,41027,0.0,5 days,0.0
2020-02-19,41027,0.0,5 days,0.0
2020-02-20,41027,0.0,5 days,0.0
2020-02-21,41027,0.0,5 days,0.0
2020-02-22,41027,0.0,5 days,0.0
2020-02-23,41027,0.0,5 days,0.0
2020-02-24,41027,0.0,5 days,0.0
2020-02-25,41027,0.0,5 days,0.0
2020-02-26,41027,0.0,5 days,0.0
2020-02-27,41027,0.0,5 days,0.0
2020-02-28,41027,0.0,5 days,0.0
2020-02-29,41027,0.0,5 days,0.0
2020-03-01,41027,0.0,5 days,0.0
2020-03-02,41027,0.0,5 days,0.0
2020-03-03,41027,0.0,5 days,0.0
2020-03-04,41027,0.0,5 days,0.0
2020-03-05,41027,0.0,5 days,0.0
2020-03-06,41027,0.0,5 days,0.0
2020-03-07,41027,0.0,5 days,0.0
2020-03-08,41027,0.0,5 days,0.0
2020-03-09,41027,0.0,5 days,0.0
2020-03-10,41027,0.0,5 days,0.0
2020-03-11,41027,0.0,5 days,0.0
2020-03-12,41027,0.0,5 days,0.0
2020-03-13,41027,0.0,5 days,0.0
2020-03-14,41027,0.0,5 days,0.0
2020-03-15,41027,0.0,5 days,0.0
2020-03-16,41027,0.0,5 days,0.0
2020-03-17,41027,0.0,5 days,0.0
2020-03-18,41027,0.0,5 days,0.0
2020-03-19,41027,0.0,5 days,0.0
2020-03-20,41027,0.0,5 days,0.0
2020-03-21,41027,0.0,5 days,0.0
2020-03-22,41027,0.0,5 days,0.0
2020-03-23,41027,0.0,5 days,0.0
2020-03-24,41027,0.0,5 days,0.0
2020-03-25,41027,0.0,5 days,0.0
2020-03-26,41027,0.0,5 days,0.0
2020-03-27,41027,0.0,5 days,0.0
2020-03-28,41027,0.0,5 days,0.0
2020-03-29,41027,0.0,5 days,0.0
2020-03-30,41027,0.0,5 days,0.0
2020-03-31,41027,0.0,5 days,0.0
2020-04-01,41027,0.0,5 days,0.0
2020-04-02,41027,0.0,5 days,0.0
2020-04-03,41027,0.0,5 days,0.0
2020-04-04,41027,0.0,5 days,0.0
2020-04-05,41027,0.0,5 days,0.0
2020-04-06,41027,0.0,5 days,0.0
2020-04-07,41027,0.0,5 days,0.0
2020-04-08,41027,0.0,5 days,0.0
2020-04-09,41027,0.0,5 days,0.0
2020-04-10,41027,0.0,5 days,0.0
2020-04-11,41027,0.0,5 days,0.0
2020-04-12,41027,0.0,5 days,0.0
2020-04-13,41027,0.0,5 days,0.0
2020-04-14,41027,0.0,5 days,0.0
2020-04-15,41027,0.0,5 days,0.0
2020-04-16,41027,0.0,5 days,0.0
2020-04-17,41027,0.0,5 days,0.0
2020-04-18,41027,0.0,5 days,0.0
2020-04-19,41027,0.0,5 days,0.0
2020-04-20,41027,0.0,5 days,0.0
2020-04-21,41027,0.0,5 days,0.0
2020-04-22,41027,0.0,5 days,0.0
2020-04-23,41027,0.0,5 days,0.0
2020-04-24,41027,0.0,5 days,0.0
2020-04-25,41027,0.0,5 days,0.0
2020-04-26,41027,0.0,5 days,0.0
2020-04-27,41027,0.0,5 days,0.0
2020-04-28,41027,0.0,5 days,0.0
2020-04-29,41027,0.0,5 days,0.0
2020-04-30,41027,0.0,5 days,0.0
2020-05-01,41027,0.0,5 days,0.0
2020-05-02,41027,0.0,5 days,0.0
2020-05-03,41027,4.276794115131298,5 days,0.0
2020-05-04,41027,4.276794115131298,5 days,0.0
2020-05-05,41027,4.276794115131298,5 days,0.0
2020-05-06,41027,4.276794115131298,5 days,0.0
2020-05-07,41027,4.276794115131298,5 days,0.0
2020-05-08,41027,0.0,5 days,0.0
2020-05-09,41027,0.0,5 days,0.0
2020-05-10,41027,0.0,5 days,0.0
2020-05-11,41027,0.0,5 days,0.0
2020-05-12,41027,0.0,5 days,0.0
2020-05-13,41027,0.0,5 days,0.0
2020-05-14,41027,0.0,5 days,0.0
2020-05-15,41027,0.0,5 days,0.0
2020-05-16,41027,0.0,5 days,0.0
2020-05-17,41027,0.0,5 days,0.0
2020-05-18,41027,0.0,5 days,0.0
